City,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
JALPAIGURI,1935,0.762,19.62,10.849,11.662,250.119,312.858,398.379,728.672,435.435,38.031,0,1.016
JALPAIGURI,1936,2.178,20.17,20.687,69.737,337.122,435.15,703.169,441.941,630.566,131.139,0.025,16.266
JALPAIGURI,1937,0,27.706,6.692,110.583,203.313,318.16,394.958,687.381,528.012,144.448,2.367,0.024
JALPAIGURI,1938,2.37,38.1,32.353,71.002,263.897,748.95,727.949,483.34,234.976,84.675,7.195,0.177
JALPAIGURI,1939,0.573,14.108,9.146,35.298,206.084,453.406,603.896,290.325,520.892,174.049,0.177,0.247
JALPAIGURI,1940,0.307,30.29,31.474,35.903,217.888,533.702,728.799,429.351,414.839,70.712,3.51,9.388
JALPAIGURI,1941,2.489,5.828,17.438,35.505,271.696,526.448,360.234,430.029,377.503,160.83,4.558,2.137
JALPAIGURI,1942,7.404,15.764,28.694,69.835,125.99,419.84,348.871,671.187,688.251,47.42,0.075,0.659
JALPAIGURI,1943,9.884,8.031,45.109,179.48,245.976,363.284,515.769,369.539,380.133,52.741,2.754,1.576
JALPAIGURI,1944,17.618,5.412,49.374,78.017,169.32,471.59,267.575,492.323,303.269,65.037,0.639,0
JALPAIGURI,1945,30.845,11.06,12.33,92.329,207.868,471.762,519.696,499.644,552.17,269.718,0.263,1.284
JALPAIGURI,1946,0,14.789,46.531,76.793,239.974,370.888,602.715,288.822,292.983,305.903,13.679,0
JALPAIGURI,1947,5.063,2.632,25.855,44.683,224.563,371.949,894.075,394.551,465.029,54.196,0,3.442
JALPAIGURI,1948,1.495,5.182,13.27,111.756,405.357,293.625,618.588,409.69,401.145,185.838,15.095,0
JALPAIGURI,1949,7.402,20.358,12.536,97.988,323.916,653.442,531.932,639.247,473.172,102.866,1.454,0.247
JALPAIGURI,1950,0.81,7.249,44.364,33.74,86.746,616.595,505.763,455.663,232.113,145.792,8.119,0.177
JALPAIGURI,1951,2.004,2.585,51.188,29.354,127.933,455.588,812.618,556.303,243.369,158.897,21.005,0
JALPAIGURI,1952,0.304,9.221,23.456,151.566,128.745,689.928,496.59,537.117,529.223,109.828,7.124,0
JALPAIGURI,1953,23.047,1.622,28.795,20.794,142.069,543.656,665.982,271.51,405.221,10.95,0.016,7.274
JALPAIGURI,1954,18.891,1.801,5.267,19.138,268.484,742.448,764.659,331.866,423.691,90.441,0,7.666
JALPAIGURI,1955,12.438,4.014,7.392,109.236,109.574,616.826,1105.93,605.016,304.747,46.241,3.136,1.08
JALPAIGURI,1956,9.487,4.96,32.457,52.955,300.153,522.375,522.306,351.669,341.18,165.339,17.05,2.575
JALPAIGURI,1957,25.095,2.692,10.973,39.177,175.778,216.072,504.518,350.789,193.549,45.146,2.491,4.204
JALPAIGURI,1958,15.311,4.201,22.456,94.69,193.229,172.827,539.5,733.556,295.572,52.044,2.576,0.135
JALPAIGURI,1959,24.247,0.293,8.943,71.064,258.786,390.19,581.507,391.18,432.106,289.745,0.199,0
JALPAIGURI,1960,0.261,0.893,33.503,18.402,177.459,270.936,634.618,335.217,584.521,53.638,0.098,0.066
JALPAIGURI,1961,0.548,21.119,10.287,56.056,140.059,422.642,446.109,287.926,303.581,182.532,7.014,2.726
JALPAIGURI,1962,12.213,9.306,13.487,78.421,226.978,505.26,411.013,601.8,353.228,41.456,0,0.449
JALPAIGURI,1963,0.594,0.335,59.884,81.454,241.183,405.578,639.992,361.588,356.842,104.405,7.166,0.131
JALPAIGURI,1964,2.256,3.89,9.284,61.147,176.555,447.44,684.077,307.01,234.374,105.543,1.301,0
JALPAIGURI,1965,0,10.626,21.265,90.253,193.193,254.243,461.175,594.047,175.965,23.793,23.881,0.863
JALPAIGURI,1966,20.733,4.188,7.671,36.764,138.968,361.706,394.745,479.109,233.098,27.338,15.556,1.909
JALPAIGURI,1967,0.754,1.19,68.495,137.092,68.839,264.416,547.481,321.421,421.648,114.272,3.302,0.008
JALPAIGURI,1968,12.454,1.475,12.099,63.858,168.959,475.351,711.616,393.351,199.302,483.832,2.498,2.094
JALPAIGURI,1969,11.116,0.49,31.005,74.364,223.624,362.814,613.424,512.764,356.476,59.138,24.812,0
JALPAIGURI,1970,7.951,24.688,18.78,53.947,138.965,516.723,481.298,488.499,337.029,43.094,2.339,0
JALPAIGURI,1971,4.694,3.039,14.893,96.181,199.579,394.067,563.986,447.229,381.353,276.933,20.191,0.114
JALPAIGURI,1972,4.362,14.827,32.472,81.67,178.294,252.42,476.446,314.995,500.037,65.637,15.583,0
JALPAIGURI,1973,8.203,13.032,9.739,58.342,229.903,666.181,516.997,383.929,406.856,468.237,23.76,1.299
JALPAIGURI,1974,9.513,0,10.577,70.444,257.141,417.029,866.313,391.902,474.135,79.77,0.282,0.146
JALPAIGURI,1975,3.215,2.458,4.618,84.483,215.925,517.461,785.12,224.906,615.202,55.219,0,0.101
JALPAIGURI,1976,5.376,17.606,9.768,102.897,241.639,522.732,434.408,498.66,277.29,40.493,0.596,0.011
JALPAIGURI,1977,0.841,2.537,18.356,134.896,294.349,338.149,538.788,449.191,240.17,226.099,23.846,12.33
JALPAIGURI,1978,6.759,7.163,39.873,99.348,357.051,519.073,630.852,424.613,400.938,76.396,36.66,0.06
JALPAIGURI,1979,3.041,17.792,2.018,72.556,117.656,351.545,680.27,543.219,322.14,126.19,17.076,42.956
JALPAIGURI,1980,1.114,5.42,28.583,72.076,298.291,412.236,528.932,443.608,328.017,78.571,0,0.699
JALPAIGURI,1981,22.789,6.856,26.508,119.013,337.278,318.865,690.578,412.819,361.742,2.91,6.021,13.123
JALPAIGURI,1982,0.023,8.057,16.74,80.063,99.812,494.543,420.557,283.688,361.265,105.41,15.125,1.66
JALPAIGURI,1983,7.995,12.797,23.382,49.789,278.354,359.366,779.79,328.994,343.412,100.232,0,23.476
JALPAIGURI,1984,18.468,10.733,14.354,130.965,325.354,838.304,766.181,453.999,552.04,79.032,1.018,1.746
JALPAIGURI,1985,1.213,11.7,14.077,101.809,221.966,376.21,871.489,338.436,377.639,330.429,8.86,26.974
JALPAIGURI,1986,0.041,2.296,5.546,151.535,168.198,469.448,596.014,273.787,449.928,127.575,9.514,31.993
JALPAIGURI,1987,3.235,10.545,53.353,121.155,175.542,397.34,813.064,642.263,467.593,344.772,1.225,3.619
JALPAIGURI,1988,0.686,13.656,21.421,115.302,255.314,331.011,752.584,673.726,343.028,13.868,13.679,23.895
JALPAIGURI,1989,26.532,33.775,22.264,41.576,564.352,671.638,822.587,273.122,572.038,62.834,14.89,4.899
JALPAIGURI,1990,0.192,28.935,39.319,92.09,309.182,461.856,593.561,384.874,480.86,181.742,0,0
JALPAIGURI,1991,33.948,14.409,30.484,22.881,156.106,532.25,456.898,644.21,630.136,55.806,0.299,13.494
JALPAIGURI,1992,5.2,3.952,18.913,93.611,331.943,248.508,765.421,513.31,335.605,23.08,1.003,2.022
JALPAIGURI,1993,37.224,11.639,41.793,107.055,274.694,425.883,394.851,560.86,457.238,40.144,3.257,0
JALPAIGURI,1994,37.601,11.272,28.348,138.142,138.867,450.124,430.663,567.376,240.11,52.338,33.815,1.289
JALPAIGURI,1995,31.994,17.755,9.187,74.915,173.218,413.166,535.604,344.025,475.15,22.733,27.06,6.678
JALPAIGURI,1996,8.749,11.816,9.074,97.707,277.693,210.261,465.94,458.554,295.41,114.133,0,0
JALPAIGURI,1997,9.038,19.56,17.846,79.626,337.694,272.18,369.601,406.776,474.622,66.553,17.454,16.749
JALPAIGURI,1998,0.482,14.901,29.15,102.359,303.489,246.466,491.619,505.685,387.861,301.517,11.388,0
JALPAIGURI,1999,4.404,2.755,4.866,5.488,348.707,388.233,601.349,533.395,376.571,108.299,6.653,0.295
JALPAIGURI,2000,5.847,8.056,32.319,38.334,255.983,474.229,323.655,492.411,412.889,24.323,0.272,0.295
JALPAIGURI,2001,1.237,3.692,24.538,80.732,287.541,358.713,484.257,372.067,255.3,148.274,2.263,0
JALPAIGURI,2002,8.167,4.147,17.302,119.749,209.147,371.679,512.079,405.368,372.897,125.071,15.75,0
KOLKATA,1901,34.222,53.43,1.483,40.367,107.505,178.82,290.972,359.337,459.2,51.651,59.001,0
KOLKATA,1902,0.519,0.504,40.96,151.705,155.786,127.762,349.641,357.639,224.379,67.108,1.113,20.664
KOLKATA,1903,5.612,19.712,22.265,47.405,36.772,230.535,142.759,278.238,343.642,205.557,0.434,0.006
KOLKATA,1904,0,60.854,76.764,8.199,207.926,279.405,452.716,289.547,143.034,28.224,4.115,0.018
KOLKATA,1905,23.818,50.178,100.246,121.515,176.452,41.618,538.219,207.09,302.95,110.552,0.004,0
KOLKATA,1906,44.629,120.228,61.671,0.899,71.773,167.739,293.245,226.196,212.047,150.226,7.204,0.004
KOLKATA,1907,0,12.279,113.182,44.242,97.012,391.098,188.335,270.19,135.533,27.119,0.006,16.735
KOLKATA,1908,21.444,10.655,2.075,4.9,81.228,556.569,527.5,383.658,195.887,54.798,0.811,0
KOLKATA,1909,3.057,5.218,0.398,161.116,78.627,483.827,229.082,415.363,242.213,86.225,4.04,20.737
KOLKATA,1910,36.326,20.963,23.902,37.192,84.708,164.335,260.395,313.708,324.042,165.751,1.878,0
KOLKATA,1911,0.401,1.306,57.988,47.609,57.464,338,124.589,243.315,209.065,103.261,13.724,0
KOLKATA,1912,0,19.147,107.261,67.375,90.535,220.209,270.39,301.014,122.486,100.891,68.487,0
KOLKATA,1913,1.306,86.289,34.134,35.422,158.596,677.748,311.329,368.585,158.113,161.416,11.23,7.975
KOLKATA,1914,0,34.854,15.811,86.007,155.456,202.36,387.497,278.807,180.968,12.171,0.004,37.575
KOLKATA,1915,9.424,14.373,112.54,38.18,103.252,248.275,241.268,416.959,274.087,96.67,49.998,0
KOLKATA,1916,0,1.779,0.793,45.854,66.419,411.079,193.81,488.266,444.92,375.483,21.859,0
KOLKATA,1917,0.394,39.04,38.382,49.968,156.013,259.733,281.878,375.285,227.845,305.945,8.193,0
KOLKATA,1918,0.493,0.3,23.47,116.946,145.661,355.7,163.063,334.483,242.501,8.328,0.81,15.162
KOLKATA,1919,16.685,34.05,18.328,98.268,85.436,290.509,275.554,609.906,88.744,37.252,39.68,0
KOLKATA,1920,0,41.753,172.459,2.285,50.673,120.276,364.11,479.56,259.282,128.793,0.405,0
KOLKATA,1921,53.118,11.904,20.18,69.121,52.802,309.973,232.518,463.155,168.944,11.125,0.004,0
KOLKATA,1922,5.5,1.494,0.5,29.975,43.103,520.921,330.897,474.453,533.329,60.562,0.632,1.775
KOLKATA,1923,0.4,101.598,29.629,19.794,19.272,130.343,359.216,451.232,146.925,131.424,14.401,6.257
KOLKATA,1924,6.931,18.788,0.398,14.904,21.8,207.271,256.553,402.368,262.743,90.515,43.552,0
KOLKATA,1925,26.495,8.857,13.903,89.966,85.864,216.509,409.847,241.546,201.15,197.962,7.449,0.079
KOLKATA,1926,18.655,18.723,131.701,40.133,90.754,131.128,554.594,545.487,175.376,99.592,0.3,22.373
KOLKATA,1927,11.664,53.665,17.713,48.703,89.076,266.693,211.755,217.5,174.688,74.442,9.093,0
KOLKATA,1928,14.164,1,3.695,80.111,129.724,428.864,494.545,407.338,231.959,92.924,0.012,0.394
KOLKATA,1929,31.877,16.349,68.665,52.742,33.1,158.974,270.04,297.278,253.583,316.138,0.004,11.025
KOLKATA,1930,0,21.597,12.38,7.143,82.759,196.634,448.042,377.538,188.787,34.011,51.919,1.874
KOLKATA,1931,4.762,87.688,39.721,25.347,132.776,143.69,330.399,244.329,345.51,148.68,14.159,0.62
KOLKATA,1932,0,19.14,18.388,28.959,207.9,148.206,253.985,250.713,268.364,92.51,68.056,1.282
KOLKATA,1933,27.246,63.805,2.218,86.043,136.267,351.546,373.776,409.648,259.115,232.008,0.011,0
KOLKATA,1934,1.676,10.795,4.397,54.184,46.582,186.856,210.804,386.626,322.385,130.766,19.144,9.738
KOLKATA,1935,14.987,33.196,26.976,58.853,9.2,112.851,164.297,367.268,201.723,21.4,0.004,6.525
KOLKATA,1936,10.616,27.753,15.93,6.914,179.532,352.924,254.132,181.394,516.25,131.888,0.033,42.016
KOLKATA,1937,0,69.262,11.404,18.079,99.512,370.777,246.721,389.831,343.576,204.487,3.03,2.815
KOLKATA,1938,9.43,32.446,14.582,1.191,259.167,232.741,146.111,269.559,70.65,93.815,2.229,0
KOLKATA,1939,3.492,37.985,4.326,39.567,49.286,318.347,361.159,550.594,293.85,231.18,7.077,1.012
KOLKATA,1940,0,14.341,177.227,4.26,117.027,176.902,244.162,339.645,353.497,88.755,0.007,0.898
KOLKATA,1941,34.415,0.3,4.05,24.668,55.299,437.961,349.595,635.45,217.518,262.901,71.702,0
KOLKATA,1942,0.405,21.677,7.428,40.981,14.582,82.871,350.643,372.754,480.791,172.988,6.304,0
KOLKATA,1943,63.286,34.485,18.657,143.678,36.37,210.079,431.491,405.824,191.423,70.115,0.019,0
KOLKATA,1944,46.724,25.18,59.256,36.319,54.918,205.233,276.311,554.306,151.527,98.954,0.007,0
KOLKATA,1945,27.585,16.007,14.589,101.286,78.911,186.956,174.548,204.997,293.44,283.722,0.004,0.452
KOLKATA,1946,0,13.308,14.22,44.973,114.53,201.316,207.96,290.1,476.972,218.228,37.821,0
KOLKATA,1947,6.152,16.765,40.302,11.596,101.802,212.747,359.339,399.58,372.235,86.657,0.004,31.904
KOLKATA,1948,18.663,39.413,123.216,32.202,73.647,273.411,264.311,387.487,174.105,173.753,76.208,0
KOLKATA,1949,1.303,4.56,37.238,146.16,191.731,234.563,325.69,250.608,320.708,97.792,0.004,0
KOLKATA,1950,0,6.528,21.566,51.59,70.547,367.034,271.367,234.007,225.126,151.253,90.582,0.493
KOLKATA,1951,1.282,0.3,112.255,35.24,55.708,221.152,312.487,358.444,336.744,97.443,42.214,0.011
KOLKATA,1952,0.003,3.572,45.866,139.761,59.017,219.022,361.34,300.083,212.815,152.764,7.077,0.197
KOLKATA,1953,27.655,20.251,9.866,3.885,42.304,267.323,158.814,321.193,335.896,67.158,10.079,0
KOLKATA,1954,17.696,26.746,0.398,9.202,136.464,244.292,138.847,262.086,249.744,95.551,0.004,24.531
KOLKATA,1955,7.495,2.371,12.164,18.241,18.909,193.769,215.367,276.683,191.259,350.599,66.305,0
KOLKATA,1956,6.581,30.714,49.429,23.808,58.399,443.273,260.423,282.534,391,193.927,8.217,1.381
KOLKATA,1957,62.975,23.488,10.083,38.904,10.204,139.632,343.485,240.677,254.708,124.239,0.004,0
KOLKATA,1958,10.733,77.006,11.03,35.47,41.164,97.845,318.016,241.331,281.358,97.657,18.56,0
KOLKATA,1959,19.169,14.242,12.566,79.418,80.142,289.871,170.418,279.262,487.472,352.552,0.004,2.451
KOLKATA,1960,0.197,0.3,52.669,1.881,74.895,83.443,492.359,380.249,329.252,106.416,4.04,0.018
KOLKATA,1961,37.01,54.281,5,4.6,98.93,230.862,109.519,446.702,332.984,127.469,0.3,1.381
KOLKATA,1962,15.488,16.473,3.085,40.242,61.126,223.162,229.771,221.965,224.322,164.919,0.004,0.789
KOLKATA,1963,0.197,0.892,25.681,82.583,102.226,272.132,262.992,226.863,378.2,172.658,5.806,0
KOLKATA,1964,0,9.341,32.471,81.617,105.753,108.722,520.851,314.016,203.853,92.492,23.766,0
KOLKATA,1965,1.113,35.93,28.977,60.319,40.193,245.738,312.776,424.426,339.071,108.704,0.694,2.029
KOLKATA,1966,31.932,2.125,6.001,8.785,15.892,328.053,116.155,292.204,207.337,74.16,32.644,19.288
KOLKATA,1967,12.057,0.3,57.801,57.066,52.257,115.636,202.626,405.714,298.238,98.158,0.004,5.018
KOLKATA,1968,5.828,34.667,32.386,21.18,13.724,516.165,425.538,596.297,120.397,128.211,34.374,0.986
KOLKATA,1969,22.244,1.483,43.838,134.724,56.857,118.777,271.297,451.655,328.061,96.65,14.339,0.004
KOLKATA,1970,8.26,8.874,82.776,25.815,36.429,434.935,253.247,293.936,495.841,221.792,21.51,0
KOLKATA,1971,50.88,49.954,1.818,208.61,130.513,342.046,482.627,528.906,263.472,214.277,16.65,0
KOLKATA,1972,1.578,78.135,1.296,12.979,12.888,74.522,251.876,551.35,239.536,115.885,2.687,0.197
KOLKATA,1973,0.792,23.608,71.378,26.498,216.789,229.059,203.164,369.204,380.638,204.693,37.625,77.421
KOLKATA,1974,2.001,0.3,159.862,14.998,104.348,116.244,331.92,358.089,316.248,283.614,1.231,0.197
KOLKATA,1975,9.397,36.592,6.232,12.979,70.818,185.172,284.143,332.716,229.34,212.389,34.414,0.011
KOLKATA,1976,0,62.673,16.507,53.515,140.913,111.474,395.896,361.337,252.942,14.451,3.745,0
KOLKATA,1977,5.901,51.531,0.398,52.318,135.596,421.62,450.504,336.754,238.611,82.043,26.799,68.001
KOLKATA,1978,0.197,24.102,70.73,69.488,135.066,219.672,380.334,338.15,892.145,155.684,33.671,7.455
KOLKATA,1979,36.171,14.414,14.296,65.818,38.866,147.292,345.131,278.43,186.204,73.643,3.16,74.131
KOLKATA,1980,29.074,67.467,114.785,3.502,89.79,339.391,301.029,372.125,127.903,134.019,0.793,0.281
KOLKATA,1981,19.125,50.893,88.37,142.879,180,147.61,394.826,256.927,306.393,1.329,1.089,16.058
KOLKATA,1982,1.479,21.882,50.741,136.59,22.203,119.977,167.065,489.032,127.931,9.4,15.865,0.394
KOLKATA,1983,3.189,53.206,82.25,43.29,129.234,228.175,263.019,345.437,143.618,198.322,0.811,4.835
KOLKATA,1984,37.254,4.569,0.99,74.274,66.396,796.939,329.539,467.385,147.98,97.353,0.008,0.01
KOLKATA,1985,8.315,7.088,0.398,48.07,50.147,215.239,439.53,273.083,202.47,137.774,0.212,2.863
KOLKATA,1986,17.643,6.185,1.303,49.731,107.763,215.447,413.34,167.227,806.846,116.928,82.454,2.714
KOLKATA,1987,0.304,7.039,14.091,100.56,77.891,193.863,392.414,518.815,212.21,103.869,36.001,7.64
KOLKATA,1988,1.085,28.953,19.976,31.319,75.844,479.349,293.966,435.931,239.969,132.202,58.189,0.723
KOLKATA,1989,1.69,18.194,2.758,3.702,111.17,207.692,268.641,236.155,309.79,256.655,2.075,5.663
KOLKATA,1990,0,38.14,73.073,40.096,249.74,267.619,748.021,184.112,366.262,176.128,23.572,2.447
KOLKATA,1991,20.373,11.793,56.572,7.546,52.343,273.868,302.251,498.258,323.371,160.404,7.798,46.719
KOLKATA,1992,16.419,13.301,0.398,9.571,75.248,353.084,405.696,190.763,215.792,70.053,0.072,0
KOLKATA,1993,0.697,1,86.026,128.08,114.235,447.959,392.834,416.476,443.587,185.941,18.589,0
KOLKATA,1994,7.751,61.786,84.212,69.617,113.734,209.416,355.238,377.28,168.327,200.7,4.772,0
KOLKATA,1995,18.047,31.073,19.739,25.202,92.586,121.911,329.59,282.819,574.066,188.716,37.393,0
KOLKATA,1996,4.484,19.176,10.988,58.1,30.569,344.652,180.838,552.669,161.155,184.51,0.006,0.018
KOLKATA,1997,34.453,20.801,57.267,105.101,93.509,79.302,488.509,436.884,397.659,79.401,9.91,23.598
KOLKATA,1998,32.693,85.995,39.563,55.864,56.262,250.808,254.05,231.635,299.1,376.012,47.343,0
KOLKATA,1999,1.479,1.187,0.398,0.599,170.579,245.429,290.917,530.623,698.467,101.32,26.18,0.003
KOLKATA,2000,1.79,62.537,0.694,100.817,176.787,243.795,213.877,282.749,196.186,61.61,16.282,3.316
KOLKATA,2001,0.197,6.595,68.967,35.255,146.78,338.488,191.335,259.304,135.212,202.163,21.756,0.006
KOLKATA,2002,29.043,16.619,2.864,90.962,68.279,291.769,326.002,432.436,300.804,84.353,15.716,0
MEDINIPUR,1901,31.543,58.285,3.093,38.545,114.754,149.112,257.548,337.073,422.953,53.759,68.517,0.039
MEDINIPUR,1902,4.776,0.438,30.549,129.815,148.519,153.246,318.089,370.707,220.733,61.379,1.26,16.438
MEDINIPUR,1903,6.096,28.479,16.978,36.118,41.668,209.472,192.502,265.531,316.074,190.086,3.323,0.314
MEDINIPUR,1904,0.039,39.628,67.721,6.86,239.667,302.456,408.497,362.428,152.361,51.04,3.05,1.604
MEDINIPUR,1905,17.859,44.952,92.233,139.815,187.841,53.561,484.463,230.089,343.659,95.913,0.165,0.304
MEDINIPUR,1906,31.912,113.762,55.84,0.689,62.696,189.749,312.429,249.39,215.361,133.575,10.567,0.577
MEDINIPUR,1907,0.039,19.012,97.618,97.443,96.537,328.369,172.837,294.528,113.077,24.165,0.341,13.857
MEDINIPUR,1908,19.745,15.267,3.011,7.475,84.292,514.235,464.176,414.585,197.514,70.81,0.781,0.026
MEDINIPUR,1909,3.848,14.843,0.367,169.042,70.173,394.377,244.242,384.888,221.402,72.488,3.511,13.08
MEDINIPUR,1910,25.762,21.54,22.043,31.874,77.815,208.177,267.949,376.736,289.787,159.336,5.566,0
MEDINIPUR,1911,0.2,1.772,52.516,41.656,57.099,395.786,114.096,257.801,242.825,92.913,18.137,0.026
MEDINIPUR,1912,0.039,24.42,86.519,59.899,88.938,219.296,259.288,325.757,140.086,93.055,79.024,0
MEDINIPUR,1913,0.755,71.968,34.571,31.446,151.564,521.685,321.866,354.515,143.226,168.774,13.792,4.367
MEDINIPUR,1914,0,46.898,17.649,112.989,156.742,216.326,320.922,287.874,216.128,8.043,0.113,21.105
MEDINIPUR,1915,6.801,20.275,98.028,47.798,98.461,248.71,230.289,450.555,276.804,107.295,58.343,0.039
MEDINIPUR,1916,0.039,2.587,0.367,38.499,60.393,457.495,197.081,482.359,361.241,335.001,35.502,0
MEDINIPUR,1917,0.443,71.533,33.587,46.745,165.585,275.911,254.982,460.607,186.647,305.909,8.774,0.066
MEDINIPUR,1918,0.695,0.284,21.767,97.809,144.65,346.163,169.015,339.669,237.231,7.909,0.765,7.66
MEDINIPUR,1919,30.589,31.415,18.352,92.288,91.477,285.915,288.838,622.945,93.088,59.981,45.052,0.026
MEDINIPUR,1920,0.039,36.08,147.633,0.91,55.751,136.027,340.553,494.333,211.293,124.501,0.414,0
MEDINIPUR,1921,52.95,8.129,14.785,67.177,44.994,288.007,234.796,463.155,175.876,23.54,0.191,0.039
MEDINIPUR,1922,6.753,4.457,0.382,29.427,40.022,452.992,308.592,480.175,485.42,67.869,6.613,0.053
MEDINIPUR,1923,0.423,106.069,24.055,23.189,20.082,133.159,343.915,467.217,178.353,122.703,21.501,5.506
MEDINIPUR,1924,12.558,16.787,0.441,19.95,29.238,172.361,237.347,385.318,274.872,97.556,49.986,0
MEDINIPUR,1925,22.583,8.389,12.507,87.94,117.413,347.585,370.011,301.571,171.334,208.667,9.055,6.141
MEDINIPUR,1926,16.233,13.346,123.944,48.073,99.305,131.135,488.728,534.278,202.143,98.639,1.365,11.85
MEDINIPUR,1927,9.42,54.431,52.228,42.651,82.605,233.634,227.79,284.39,188.209,68.878,9.194,0.026
MEDINIPUR,1928,15.294,0.945,2.968,96.303,137.13,404.906,449.456,418.841,223.022,140.35,1.092,0.265
MEDINIPUR,1929,23.024,20.779,53.775,52.985,43.768,160.242,239.216,364.387,223.785,312.804,0.139,7.892
MEDINIPUR,1930,0.052,19.947,9.356,21.748,108.796,211.961,427.986,379.368,201.873,37.284,60.233,1.149
MEDINIPUR,1931,6.038,71.928,35.215,24.931,121.4,150.536,299.759,303.952,300.152,172.743,19.276,2.11
MEDINIPUR,1932,0,26.715,13.973,46.931,199.054,118.256,261.169,287.562,241.865,87.296,74.694,0.14
MEDINIPUR,1933,30.084,43.013,2.861,89.127,135.03,347.706,353.276,403.085,254.922,225.151,0.903,0
MEDINIPUR,1934,2.148,17.094,4.31,44.898,39.068,218.504,226.335,427.773,283.679,122.948,21.293,4.78
MEDINIPUR,1935,11.135,25.561,21.063,66.715,9.012,136.25,178.107,360.118,177.987,29.745,0.152,3.151
MEDINIPUR,1936,8.426,35.008,15.877,10.226,202.092,401.588,272.76,235.473,425.112,153.349,3.858,20.617
MEDINIPUR,1937,0.039,77.62,10.789,40.458,97.403,326.849,261.745,380.581,293.125,202.806,2.63,1.419
MEDINIPUR,1938,7.842,26.909,10.536,2.107,274.252,241.934,145.685,286.422,152.518,99.56,2.543,0
MEDINIPUR,1939,6.644,26.774,14.682,35.728,44.945,254.355,331.427,538.908,287.273,210.17,7.168,1.104
MEDINIPUR,1940,0,20.597,177.772,14.149,130.576,227.243,243.541,385.103,326.613,83.926,0.502,1.317
MEDINIPUR,1941,32.627,0.323,5.276,19.377,68.534,380.451,303.338,604.532,211.433,246.942,65.815,0.026
MEDINIPUR,1942,0.539,32.205,12.166,54.018,14.279,99.545,322.33,382.796,424.558,153.642,10.914,0.026
MEDINIPUR,1943,49.113,24.11,13.436,157.364,37.455,208.948,381.389,456.51,177.936,89.733,1.887,0
MEDINIPUR,1944,35.507,39.595,84.029,49.737,56.575,208.581,268.079,540.068,156.982,115.647,0.515,0.026
MEDINIPUR,1945,21.447,15.864,10.932,115.995,80.336,162.712,194.29,180.831,284.226,274.064,0.178,4.879
MEDINIPUR,1946,0.039,8.378,13.678,51.764,115.7,253.735,233.619,349.934,422.103,205.234,50.694,0.179
MEDINIPUR,1947,11.975,34.107,35.272,13.193,89.353,249.658,353.41,395.135,354.328,91.399,0.165,20.43
MEDINIPUR,1948,16.824,59.873,101.333,44.346,72.124,239.289,251.594,393.559,209.212,152.588,79.509,0.14
MEDINIPUR,1949,0.901,8.222,31.255,130.884,191.787,227.201,290.982,284.588,324.509,131.645,0.191,0
MEDINIPUR,1950,0,8.855,32.944,54.31,66.298,337.566,263.168,248.91,183.195,137.848,90.243,1.123
MEDINIPUR,1951,1.553,0.284,99.561,60.231,57.085,212.379,305.828,380.011,313.385,89.041,43.705,0.233
MEDINIPUR,1952,0.291,3.944,44.928,143.196,56.937,246.094,321.221,301.71,202.627,155.284,2.716,0.368
MEDINIPUR,1953,29.651,15.288,0.367,5.804,34.876,225.917,139.861,388.178,333.555,70.376,27.18,0
MEDINIPUR,1954,12.465,27.76,0.726,8.054,132.949,291.644,108.024,249.751,282.452,99.457,0.191,14.97
MEDINIPUR,1955,9.385,3.412,14.294,23.603,62.338,202.635,186.023,307.034,284.162,344.468,66.522,0
MEDINIPUR,1956,5.347,46.32,37.441,23.872,105.418,451.19,322.298,367.731,379.336,183.331,8.727,0.851
MEDINIPUR,1957,49.271,23.492,13.335,36.124,8.8,129.094,342.426,304.138,215.121,107.5,0.191,0
MEDINIPUR,1958,14.295,73.271,13.482,67.454,31.263,133.157,349.325,226.124,277.504,126.934,34.55,0.039
MEDINIPUR,1959,14.944,14.006,8.008,69.097,103.494,264.627,199.882,261.686,364.92,324.85,0.1,3.205
MEDINIPUR,1960,0.229,0.284,47.115,5.826,73.245,130.184,486.73,410.67,248.363,103.884,3.495,1.273
MEDINIPUR,1961,34.392,80.603,3.976,5.603,106.597,220.894,123.951,464.036,369.901,132.597,0.165,1.016
MEDINIPUR,1962,10.583,14.855,3.258,36.639,45.587,210.301,263.885,204.248,236.491,186.616,0.1,0.368
MEDINIPUR,1963,0.19,1.315,26.202,102.384,142.873,244.488,253.198,270.418,315.576,189.591,7.218,0
MEDINIPUR,1964,0.246,16.085,28.338,86.198,113.445,107.85,478.596,384.703,226.963,93.82,23.628,0
MEDINIPUR,1965,2.895,32.857,32.027,70.731,34.896,192.231,344.537,410.735,306.682,105.833,0.139,1.839
MEDINIPUR,1966,43.228,9.425,4.792,6.567,13.521,283.748,115.919,282.351,235.786,73.499,40.886,9.446
MEDINIPUR,1967,21.761,0.506,78.189,45.395,44.332,176.117,217.273,410.553,301.825,87.677,0.1,2.689
MEDINIPUR,1968,10.835,38.445,24.79,16.952,13.729,450.542,398.295,555.197,181.321,122.355,36.716,0.368
MEDINIPUR,1969,12.581,2.155,37.422,117.902,66.479,117.128,293.105,423.542,278.348,82.288,22.356,0.297
