City,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
KOLKATA,1950,20.702,22.9,27.291,31.086,31.891,30.696,28.894,28.499,28.697,26.801,22.904,20.303
KOLKATA,1951,19.602,23.199,27.593,31.085,32.289,30.793,28.995,29.396,29.598,28.699,23.902,21.703
KOLKATA,1952,21,24.598,26.787,29.793,31.292,30.994,28.796,28.997,29.098,27.4,23.703,20.906
KOLKATA,1953,20.304,24.2,29.69,32.088,32.191,30.297,28.999,28.897,29.098,27.9,23.703,22.404
KOLKATA,1954,19.604,25.1,28.293,32.685,31.789,30.096,29.897,28.898,29.098,26.801,22.305,20.706
KOLKATA,1955,20.103,23.1,28.991,30.488,32.787,30.894,28.995,28.399,29.298,27.099,23.901,20.005
KOLKATA,1956,21.004,21.798,28.091,31.286,31.589,28.496,28.996,28.7,28.697,27.399,23.203,21.005
KOLKATA,1957,21.004,22.202,26.592,31.286,33.786,31.596,29.396,29.298,29.197,27.9,23.804,21.407
KOLKATA,1958,22.203,23.401,28.39,31.385,32.886,32.393,29.793,28.999,28.997,28.399,24.804,21.505
KOLKATA,1959,20.903,22.1,27.693,31.387,32.389,30.194,29.694,28.697,28.297,27.499,23.003,20.303
KOLKATA,1960,20.101,24.297,26.594,31.986,32.392,31.296,28.795,29.197,28.7,27.7,23.004,20.805
KOLKATA,1961,20.703,21,29.093,31.684,31.789,30.293,28.995,28.997,28.696,27.5,22.803,18.405
KOLKATA,1962,18.801,22.799,27.794,30.587,30.989,30.193,29.894,28.898,28.997,27,23.503,20.705
KOLKATA,1963,19.303,24.4,27.793,30.087,30.092,30.295,29.295,29.097,29.097,27.8,24.302,21.304
KOLKATA,1964,21.105,24.1,29.093,30.587,30.989,31.295,28.495,28.897,28.997,27.9,24.004,20.804
KOLKATA,1965,20.702,22.898,26.293,30.085,31.788,31.592,28.894,28.596,28.596,27.298,24.302,20.406
KOLKATA,1966,19.902,24.499,28.19,31.482,32.889,30.091,29.295,28.7,28.197,26.6,24.103,19.406
KOLKATA,1967,20.3,24.299,26.593,29.588,31.49,31.194,29.295,28.597,28.596,27.5,23.104,21.906
KOLKATA,1968,20.303,22.601,28.293,30.285,31.986,28.596,28.796,28.397,29.396,27,23.204,20.797
KOLKATA,1969,19.804,24.203,29.192,30.785,30.989,31.196,29.094,28.298,28.598,27.503,24.504,20.406
KOLKATA,1970,20.403,23.403,27.594,30.983,32.188,29.795,28.995,28.997,28.397,27.6,23.104,19.505
KOLKATA,1971,19.904,22.401,26.293,27.589,27.889,29.194,27.596,27.498,28.697,27.4,22.806,20.206
KOLKATA,1972,19.405,20.303,27.594,30.788,32.692,30.797,29.094,28.098,28.704,27.503,23.908,20.809
KOLKATA,1973,21.51,23.602,26.497,31.589,30.192,29.4,29.094,28.498,27.999,27.202,23.403,19.406
KOLKATA,1974,19.208,22.401,27.593,29.986,30.292,30.595,28.596,28.999,28.499,27.6,24.405,19.208
KOLKATA,1975,19.602,22.7,27.793,30.286,31.49,30.496,28.295,28.397,28.297,28.298,22.9,19.406
KOLKATA,1976,19.902,23.699,28.393,30.087,29.69,30.295,29.295,28.396,28.498,28.401,26.002,20.705
KOLKATA,1977,19.803,23,28.89,29.485,28.893,29.093,28.995,28.996,28.997,27.6,25.003,19.909
KOLKATA,1978,19.004,22.5,26.594,29.288,30.89,29.996,28.894,28.696,28.098,27.801,25.204,20.406
KOLKATA,1979,21.101,21.202,27.193,30.286,32.691,30.091,30.296,29.296,27.597,28.3,26.501,20.705
KOLKATA,1980,20.106,23.401,26.895,31.585,30.591,28.394,27.995,27.795,29.398,27.099,24.003,20.904
KOLKATA,1981,19.702,23.101,26.893,28.492,28.794,30.293,27.894,27.996,28.096,27.5,24.004,19.704
KOLKATA,1982,20.803,22.701,25.996,29.687,32.487,30.494,30.593,28.697,29.497,28.101,23.704,20.305
KOLKATA,1983,19.904,22.301,27.693,30.088,30.792,31.394,29.894,28.894,29.097,27.6,24.103,19.804
KOLKATA,1984,19.804,21.702,28.193,30.585,31.589,29.097,29.094,28.697,28.897,28.1,23.105,20.409
KOLKATA,1985,20.703,22.803,29.093,31.285,30.69,30.593,28.593,28.894,28.697,27.296,23.9,21.503
KOLKATA,1986,19.998,23.199,28.195,30.087,30.091,30.89,28.993,29.199,28.697,26.699,24.302,21.004
KOLKATA,1987,19.9,23.496,27.491,30.185,30.989,31.293,29.295,29.098,29.298,28.197,24.398,21.198
KOLKATA,1988,20.497,23.497,27.793,30.882,30.987,29.893,29.292,29.197,29.594,28.397,24.503,21.903
KOLKATA,1989,19.102,23.396,27.692,31.485,31.49,30.096,29.296,28.897,28.894,27.899,24.302,20.406
KOLKATA,1990,20.705,23.598,25.491,29.485,30.291,30.595,28.893,29.594,28.996,26.8,25.001,21.004
KOLKATA,1991,19.304,24.7,28.594,30.588,31.388,30.194,29.995,29.1,29.499,27.499,23.4,19.904
KOLKATA,1992,19.504,22.301,28.291,31.385,30.691,30.694,29.291,29.097,28.997,27.9,24.401,20.205
KOLKATA,1993,20.502,23.897,26.693,29.288,30.589,30.092,29.493,28.898,28.597,27.699,24.204,20.904
KOLKATA,1994,20.702,22.4,28.093,29.886,31.99,30.095,29.495,28.897,28.997,27.9,24.201,20.705
KOLKATA,1995,19.202,22.7,27.495,31.388,31.79,30.691,28.995,29.398,28.697,27.7,24.201,21.005
KOLKATA,1996,20.703,22.701,28.693,30.187,32.491,29.595,29.996,28.298,29.595,27.3,24.203,20.406
KOLKATA,1997,19.503,22.5,28.193,28.785,31.591,31.194,28.999,28.897,28.399,27.7,25.304,20.406
KOLKATA,1998,18.704,23.2,25.895,30.488,31.792,31.991,29.595,29.397,29.097,28.898,25.202,21.403
KOLKATA,1999,20.103,24.5,28.995,32.585,30.989,30.295,28.996,28.697,28.397,27.999,24.302,21.903
KOLKATA,2000,20.903,22.301,27.893,31.186,30.89,29.995,29.291,29.499,28.7,27.699,25.201,20.406
KOLKATA,2001,19.701,23.901,27.893,31.487,31.19,29.296,28.796,29.597,29.798,28.598,25.701,21.002
KOLKATA,2002,20.904,24.1,28.593,30.486,31.689,30.293,29.693,28.697,28.7,27.8,24.203,20.904
MEDINIPUR,1901,18.889,21.892,26.686,30.972,31.223,31.292,28.679,28.09,28.026,27.238,22.436,19.162
MEDINIPUR,1902,20.057,22.134,27.873,29.163,30.571,30.506,28.127,28.534,28.349,26.651,22.309,19.185
MEDINIPUR,1903,20.075,21.398,27.016,30.853,32.408,30.262,29.024,28.102,27.83,26.401,22.008,18.398
MEDINIPUR,1904,19.266,21.639,27.09,30.826,30.277,29.326,27.854,27.985,27.919,26.456,22.261,19.746
MEDINIPUR,1905,19.067,20.037,25.262,28.044,29.86,32.222,28.127,28.401,27.83,26.555,22.423,19.138
MEDINIPUR,1906,19.321,21.721,25.082,31.112,32.002,30.492,28.696,28.138,28.15,26.512,22.56,19.767
MEDINIPUR,1907,20.104,22.037,25.167,28.313,30.394,29.624,28.442,27.745,28.068,26.78,22.796,18.74
MEDINIPUR,1908,18.123,22.156,26.869,31.917,31.121,29.857,27.963,27.589,27.83,26.496,21.774,18.247
MEDINIPUR,1909,20.907,22.021,27.657,27.969,30.948,28.733,27.865,27.585,27.817,26.299,22.96,19.429
MEDINIPUR,1910,19.238,21.652,26.593,30.103,31.116,29.374,28.053,27.831,27.783,26.069,21.583,18.211
MEDINIPUR,1911,20.965,21.311,26.035,29.686,31.054,28.914,28.8,27.784,27.663,26.33,22.765,18.184
MEDINIPUR,1912,19.871,22.797,27.049,28.986,30.936,30.142,28.067,27.852,28.048,26.299,21.642,18.264
MEDINIPUR,1913,18.957,21.823,25.577,30.681,30.063,28.098,28.107,27.603,28.015,25.817,21.413,18.764
MEDINIPUR,1914,19.319,22.718,26.388,28.239,29.631,29.152,27.876,27.819,27.594,26.067,22.508,19.401
MEDINIPUR,1915,19.673,22.013,25.913,30.071,30.74,29.733,28.847,28.527,27.694,27.409,23.907,18.951
MEDINIPUR,1916,18.966,22.121,27.577,30.192,32.403,28.807,28.382,27.809,27.827,26.604,22.508,18.55
MEDINIPUR,1917,18.746,21.516,25.581,29.689,29.295,28.934,28.121,27.733,27.528,26.374,22.261,18.707
MEDINIPUR,1918,18.049,21.647,27.1,29.052,29.742,27.966,29.166,27.731,28.126,26.788,23.023,18.895
MEDINIPUR,1919,20.318,21.412,27.324,29.844,31.018,29.08,28.201,27.731,27.818,26.374,22.549,18.808
MEDINIPUR,1920,19.536,21.823,26.367,29.652,30.803,30.942,27.984,27.852,27.819,26.599,22.633,18.653
MEDINIPUR,1921,19.581,21.516,27.496,29.914,32.805,29.717,28.223,27.516,27.565,25.418,21.402,19.494
MEDINIPUR,1922,19.326,22.126,27.583,30.512,31.713,28.534,27.852,27.491,27.074,25.184,21.946,18.671
MEDINIPUR,1923,18.803,21.434,25.551,29.88,31.603,31.197,28.057,27.308,27.89,25.911,22.038,19.265
MEDINIPUR,1924,19.389,21.997,27.683,31.206,31.418,31.686,28.318,27.823,27.207,26.451,21.972,18.518
MEDINIPUR,1925,18.182,20.752,26.494,29.313,31.076,29.787,27.443,27.971,27.694,25.569,22.084,18.274
MEDINIPUR,1926,18.65,22.245,25.375,29.056,30.981,32.002,28.204,27.474,27.641,25.741,21.143,19.348
MEDINIPUR,1927,19.555,21.774,25.512,30.637,30.814,30.524,28.118,27.718,27.883,26.56,22.247,19.499
MEDINIPUR,1928,19.773,22.416,27.603,29.558,30.798,28.789,27.999,28.051,28.323,26.727,22.651,19.581
MEDINIPUR,1929,20.031,20.998,26.836,30.131,32.18,30.404,27.608,27.589,27.83,25.665,22.022,18.891
MEDINIPUR,1930,18.672,21.303,26.977,30.071,30.943,30.147,27.879,27.64,27.836,26.868,21.79,18.439
MEDINIPUR,1931,20.609,22.142,26.52,30.982,30.896,31.626,28.047,28.166,27.954,26.273,21.958,19.346
MEDINIPUR,1932,20.311,21.283,27.216,30.108,31.033,30.14,27.906,27.798,27.841,27.012,22.391,19.57
MEDINIPUR,1933,18.267,21.974,26.872,29.152,30.244,29.338,27.819,27.528,27.611,26.194,22.261,19.159
MEDINIPUR,1934,18.731,21.481,26.977,30.363,31.946,29.616,28.16,27.697,27.83,26.087,21.432,19.424
MEDINIPUR,1935,18.783,22.236,27.076,29.298,32.873,31.033,28.203,27.634,27.819,26.505,22.288,19.5
MEDINIPUR,1936,19.654,21.725,27.697,30.696,29.916,28.741,28.088,27.858,27.625,25.905,23.096,19.725
MEDINIPUR,1937,18.151,21.5,26.135,29.38,30.711,29.555,28.195,27.834,27.677,25.977,22.239,18.502
MEDINIPUR,1938,20.588,20.568,28.416,31.18,29.701,28.74,27.979,27.64,28.091,26.556,21.63,18.624
MEDINIPUR,1939,20.073,22.729,26.466,31.009,31.693,30.026,27.668,27.433,27.64,26.623,22.098,19.403
MEDINIPUR,1940,18.552,21.77,25.301,30.31,30.775,30.118,27.761,27.781,27.876,26.797,24.296,19.702
MEDINIPUR,1941,20.022,22.258,28.234,31.305,31.542,29.49,28.097,28.136,28.144,26.114,21.916,20.432
MEDINIPUR,1942,19.572,21.963,27.707,29.844,32.878,31.431,28.088,27.333,27.188,26.404,22.916,19.492
MEDINIPUR,1943,20.487,20.412,26.721,28.638,31.463,29.836,27.924,27.475,27.83,26.922,22.681,20.16
MEDINIPUR,1944,19.969,21.415,26.022,28.279,32.374,31.103,27.949,27.753,28.219,26.153,22.423,20.625
MEDINIPUR,1945,18.648,21.494,27.657,28.978,31.268,30.836,28.502,28.446,28.055,25.793,22.168,18.454
MEDINIPUR,1946,19.305,23.607,27.374,27.571,30.346,29.582,27.913,27.812,27.662,25.979,23.408,20.354
MEDINIPUR,1947,20.256,22.063,27.247,31.834,32.124,30.771,28.519,28.001,28.039,26.268,23.014,19.642
MEDINIPUR,1948,20.702,22.369,26.196,30.165,31.112,30.618,27.974,27.825,27.879,26.494,23.315,18.592
MEDINIPUR,1949,20.087,21.876,27.374,28.807,29.729,30.304,28.295,28.044,27.817,27.033,21.364,18.824
MEDINIPUR,1950,20.102,22.187,26.249,30.558,31.534,29.86,27.865,27.627,27.796,25.83,21.826,19.295
MEDINIPUR,1951,18.915,22.29,26.756,29.967,31.749,30.291,28.211,28.427,28.732,27.606,22.893,20.451
MEDINIPUR,1952,20.315,23.596,26.265,29.111,31.125,30.599,27.964,27.806,28.027,26.346,22.723,20.275
MEDINIPUR,1953,19.725,23.485,29.058,31.547,32.246,30.006,28.191,27.877,28.034,26.742,22.558,21.044
MEDINIPUR,1954,19.022,24.113,27.17,32.072,31.652,29.283,28.711,28.018,27.81,25.642,21.284,19.761
MEDINIPUR,1955,19.552,22.568,28.004,30.083,32.09,30.476,28.017,27.733,28.12,26.122,22.614,19.311
MEDINIPUR,1956,20.489,21.116,27.474,30.914,31.295,27.821,27.87,27.879,27.712,26.157,22.199,20.193
MEDINIPUR,1957,20.564,21.663,25.894,30.7,33.571,31.375,28.293,28.267,28.161,26.957,22.912,20.762
MEDINIPUR,1958,21.59,22.759,27.469,31.077,32.946,32.255,28.646,28.143,27.919,27.252,23.568,20.709
MEDINIPUR,1959,20.355,21.816,27.072,30.732,32.261,29.823,28.547,27.839,27.528,26.417,22.071,19.33
MEDINIPUR,1960,19.398,23.351,25.999,31.381,32.199,30.736,27.778,28.11,28.125,26.675,22.118,20.194
MEDINIPUR,1961,20.167,20.3,28.227,31.122,31.755,29.727,27.931,28.147,27.528,26.117,21.753,17.627
MEDINIPUR,1962,18.11,21.989,26.863,29.897,31.239,29.746,28.829,27.996,28.089,25.927,22.469,19.978
MEDINIPUR,1963,18.743,23.496,27.008,29.585,30.026,29.798,28.243,28.211,28.178,26.715,23.698,20.296
MEDINIPUR,1964,20.718,23.242,28.294,30.248,30.739,30.987,27.624,27.858,28.029,26.805,23.081,20.009
MEDINIPUR,1965,20.227,22.343,25.787,29.564,31.745,31.289,27.935,27.798,27.743,26.41,23.3,19.54
MEDINIPUR,1966,19.216,23.592,27.273,30.63,32.756,29.962,28.685,28.319,27.934,26.078,23.669,19.159
MEDINIPUR,1967,19.726,23.648,25.833,29.138,31.573,31.052,28.471,27.779,27.762,26.572,22.569,21.508
MEDINIPUR,1968,20.006,22.15,27.394,29.93,31.962,28.526,28.109,27.691,28.432,25.847,22.236,20.25
MEDINIPUR,1969,19.601,23.804,28.54,30.571,30.583,30.751,28.102,27.545,27.801,26.829,23.749,19.746
MEDINIPUR,1970,20.128,23.036,26.977,30.442,31.828,29.303,28.075,28.126,27.605,26.446,22.049,18.626
MEDINIPUR,1971,19.563,21.747,25.626,27.088,27.811,28.355,26.752,26.528,27.684,26.357,22.309,19.324
MEDINIPUR,1972,19.409,20.165,27.075,30.334,32.489,30.945,28.209,27.64,27.727,26.559,23.055,20.335
MEDINIPUR,1973,21.152,23.146,26.002,31.073,30.21,29.505,28.097,27.733,27.306,26.279,22.371,18.922
MEDINIPUR,1974,19.201,21.873,26.878,29.694,30.321,30.294,27.868,28.293,27.818,26.645,23.075,18.348
MEDINIPUR,1975,18.915,22.152,26.911,30.019,31.448,30.131,27.518,27.614,27.365,27.171,21.606,18.664
MEDINIPUR,1976,19.263,22.903,27.487,29.434,29.634,29.877,28.171,27.559,27.608,27.391,25.116,20.056
MEDINIPUR,1977,19.409,22.474,28.026,28.901,28.811,28.874,28.01,28.049,28.044,26.504,24.01,19.289
MEDINIPUR,1978,18.619,21.837,25.825,28.776,30.857,29.652,27.913,27.651,27.368,26.789,24.222,19.719
MEDINIPUR,1979,20.607,20.589,26.404,29.709,32.094,29.61,29.369,28.368,26.8,27.257,25.419,20.013
MEDINIPUR,1980,19.998,22.93,26.294,30.902,30.528,27.932,27.048,26.999,28.396,26.072,23.109,20.104
MEDINIPUR,1981,19.218,22.662,26.195,28.259,28.832,30.021,27.528,27.62,27.485,26.654,23.081,19.276
MEDINIPUR,1982,20.762,22.317,25.452,29.404,32.196,29.99,29.861,27.826,28.671,27.256,23.241,19.959
MEDINIPUR,1983,19.806,21.853,27.077,29.443,30.465,31.196,28.907,28.128,28.218,26.472,23.118,19.217
MEDINIPUR,1984,19.568,21.142,27.354,30.321,31.566,28.777,28.188,27.852,27.913,27.004,22.179,20.052
MEDINIPUR,1985,20.267,22.065,27.857,30.385,30.01,29.863,27.252,27.435,27.888,25.525,22.532,20.455
MEDINIPUR,1986,19.118,22.189,26.887,29.208,29.334,29.814,27.753,27.873,27.538,25.377,22.804,19.885
MEDINIPUR,1987,19.004,22.164,26.123,29.154,30.375,30.524,27.879,27.705,27.92,26.679,22.766,19.723
MEDINIPUR,1988,19.543,22.181,26.435,29.524,30.23,28.605,27.903,28.51,28.694,27.416,23.613,21.354
MEDINIPUR,1989,19.111,23.017,27.14,31.126,31.138,29.384,28.475,28.112,27.965,27.058,23.313,19.66
MEDINIPUR,1990,20.582,22.781,24.886,28.922,29.817,29.844,27.904,28.591,28.045,25.724,23.702,20.201
MEDINIPUR,1991,19.173,23.962,27.78,29.934,30.992,29.711,28.941,28.203,28.547,26.383,22.157,19.188
MEDINIPUR,1992,19.102,21.666,27.454,30.59,30.512,30.099,28.457,28.195,28.113,26.845,23.392,19.461
MEDINIPUR,1993,20.159,23.04,26.021,28.983,30.52,29.797,28.567,28.133,27.718,26.672,23.038,19.933
MEDINIPUR,1994,20.312,21.896,27.455,29.303,31.606,29.671,28.251,27.847,27.976,26.841,23.115,19.796
MEDINIPUR,1995,18.788,22.091,26.759,30.641,31.136,30.445,28.13,28.557,27.83,26.635,23.134,20.301
MEDINIPUR,1996,20.361,21.997,27.909,29.507,32.226,29.31,29.002,27.594,28.664,26.275,23.182,19.679
MEDINIPUR,1997,19.032,21.711,27.296,28.041,31.162,30.904,28.268,27.977,27.638,26.69,24.403,20.093
MEDINIPUR,1998,18.704,22.566,25.229,29.762,31.386,31.549,28.627,28.531,28.259,27.799,24.13,20.369
MEDINIPUR,1999,19.406,23.694,28.144,31.841,30.7,29.758,28.048,27.878,27.545,26.985,23.242,20.877
MEDINIPUR,2000,20.489,21.763,26.927,30.665,30.612,29.363,28.289,28.633,27.926,26.824,24.119,19.652
MEDINIPUR,2001,19.25,23.148,27.173,30.636,30.939,28.672,27.784,28.591,28.861,27.506,24.619,20.26
MEDINIPUR,2002,20.404,23.389,27.799,29.957,31.503,29.847,28.799,27.852,27.888,26.773,23.184,20.332
